POS.,#,RIDER,HOMETOWN,BIKE,QUAL,HOLESHOT,LAPS LED,FINISH,POINTS
1,3,Eli Tomac,"Cortez, CO",Kawasaki KX 450F,9,-,21,1,25
2,25,Marvin Musquin,"CLERMONT, FL",KTM 450 SX-F Factory Edit,5,X,3,2,22
3,1,Ryan Dungey,"Clermont, FL",KTM 450 SX-F Factory Edit,2,-,0,3,20
4,4,Blake Baggett,"Grand Terrace, CA",KTM 450 SX-F Factory Edit,7,-,0,4,18
5,18,David Millsaps,"Lake Havasu City, AZ",KTM 450 SX-F Factory Edit,10,-,0,5,16
6,21,Jason Anderson,"Rio Rancho, NM",Husqvarna FC450,8,-,0,6,15
7,20,Broc Tickle,"Holly, MI",Suzuki RM-Z450,11,-,0,7,14
8,33,Joshua Grant,"Wildomar, CA",Kawasaki KX 450F,14,-,0,8,13
9,15,Dean Wilson,"Clermont, FL",Husqvarna FC450,13,-,0,9,12
10,14,Cole Seely,"Sherman Oaks, CA",Honda CRF 450,1,-,0,10,11
11,41,Trey Canard,"Edmond, OK",KTM 450 SX-F Factory Edit,12,-,0,11,10
12,51,Justin Barcia,"Greenville, FL",Suzuki RM-Z450,19,-,0,12,9
13,2,Cooper Webb,"Newport, NC",Yamaha YZ450F,15,-,0,13,8
14,10,Justin Brayton,"Mint Hill, NC",Honda CRF 450,4,-,0,14,7
15,47,Malcolm Stewart,"Haines City, FL",Suzuki RM-Z450,6,-,0,15,6
16,61,Vince Friese,"Cape Girardeau, MO",Honda CRF 450,21,-,0,16,5
17,12,Jacob Weimer,"Huntington Beach , CA",Suzuki RM-Z450,16,-,0,17,4
18,19,Justin Bogle,"Cushing, OK",Suzuki RM-Z450,17,-,0,18,3
19,11,Kyle Chisholm,"Valrico, FL",Honda CRF 450,22,-,0,19,2
20,800,Mike Alessi,"Hilliard, FL",Honda CRF 450,18,-,0,20,1
21,75,Nick Schmidt,"Lake Elsinore, Ca",Suzuki RM-Z450,20,-,0,21,1
22,22,Chad Reed,"Dade City, FL",Yamaha YZ450F,3,-,0,22,1
